file_path,category_urdu,category_english,text_sample
2023\11\20250618_121217_پروفیسر مظفر حنفی کی تحریروں میں ہندوستانی عناصر_م.txt,سیاست,politics,"Title: پروفیسر مظفر حنفی کی تحریروں میں ہندوستانی عناصر:محمد خوشتر

Published: -نومبر 09, 2023
Autho..."
2023\11\20250618_121221_اردو تذکراتی تحقیق میں حنیف نقوی کے امتیازات _محمد.txt,سیاست,politics,"Title: اردو تذکراتی تحقیق میں حنیف نقوی کے امتیازات :محمد عبدالقادر

Published: -نومبر 08, 2023
Auth..."
2023\11\20250618_121221_طلبہ تعلیمی تناو_ کے نرغے میں_سید عاصم سہیل.txt,سیاست,politics,"Title: طلبہ تعلیمی تناؤ کے نرغے میں:سید عاصم سہیل

Published: -نومبر 07, 2023
Author: 
Original URL..."
2023\11\20250618_121221_مشائخ_ دہلی کی فارسی شاعری کا تجزیاتی مطالعہ_غلام .txt,سیاست,politics,"Title: مشائخِ دہلی کی فارسی شاعری کا تجزیاتی مطالعہ:غلام اختر

Published: -نومبر 06, 2023
Author: 
O..."
2023\11\20250618_121226_ادب اطفال کا تخلیقی عمل اور بچو ں کی نفسیاتی کشمکش.txt,سیاست,politics,Title: ادب اطفال کا تخلیقی عمل اور بچو ں کی نفسیاتی کشمکش (پوسٹ ماسٹر اور عید گاہ کے حوالے سے): ثاقب...
2023\11\20250618_121226_اردو کے تانیثی افسانوں میں احتجاجی عناصر_عشرت صبوح.txt,سیاست,politics,"Title: اردو کے تانیثی افسانوں میں احتجاجی عناصر:عشرت صبوحی

Published: -نومبر 02, 2023
Author: 
Orig..."
2023\11\20250618_121226_خواجہ غلام الثقلین کا سفرنامہ _روزنامچہ_ سیاحت__فی.txt,سیاست,politics,"Title: خواجہ غلام الثقلین کا سفرنامہ ’روزنامچۂ سیاحت‘:فیضان حیدر

Published: -نومبر 03, 2023
Author..."
2023\11\20250618_121230_صحت زبان وبیان اور اردو املا_ تابش مہدی.txt,سیاست,politics,"Title: صحت زبان وبیان اور اردو املا: تابش مہدی

Published: -نومبر 01, 2023
Author: 
Original URL: ht..."
2023\11\20250618_121230_وضع_ اصطلاحات_ مسائل و امکانات_صابر علی سیوانی.txt,سیاست,politics,"Title: وضعِ اصطلاحات: مسائل و امکانات:صابر علی سیوانی

Published: -نومبر 02, 2023
Author: 
Original ..."
2023\11\20250618_121234_خلائی افق کا ا_فتاب ہیں خواتین_ ا_سیہ خان.txt,سیاست,politics,"Title: خلائی افق کا آفتاب ہیں خواتین: آسیہ خان

Published: -اکتوبر 31, 2023
Author: 
Original URL:..."
2023\11\20250618_121234_سائنس میں مسلم خواتین_ ڈاکٹر روبینہ.txt,سیاست,politics,"Title: سائنس میں مسلم خواتین: ڈاکٹر روبینہ

Published: -اکتوبر 30, 2023
Author: 
Original URL: https..."
2023\11\20250618_121234_طباعت اور صحافت_ محمد مجید بیدار.txt,سیاست,politics,"Title: طباعت اور صحافت: محمد مجید بیدار

Published: -نومبر 01, 2023
Author: 
Original URL: https://n..."
2023\11\20250618_121238_اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر_.txt,سیاست,politics,"Title: اردو ادب میں چہار بیت کا تاریخی اور سماجی پس منظر:ڈاکٹر گلشن مسرت

Published: -اکتوبر 26, 202..."
2023\11\20250618_121238_دبستان لکھنو_ کی چند ممتاز مرثیہ نگار خواتین_رانی .txt,سیاست,politics,"Title: دبستان لکھنؤ کی چند ممتاز مرثیہ نگار خواتین:رانی حفیظ

Published: -اکتوبر 27, 2023
Author: 
..."
2023\11\20250618_121238_منفرد زبان و بیان کا ناول __ریت سمادھی__ _زیبافارو.txt,سیاست,politics,"Title: منفرد زبان و بیان کا ناول ’’ریت سمادھی‘‘ :زیبافاروقی

Published: -اکتوبر 27, 2023
Author: 
Or..."
2023\11\20250618_123511_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 

=========..."
2023\11\20250618_123513_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 

=========..."
2023\11\20250618_123515_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 

=======..."
2023\11\20250618_123516_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 

=======..."
2023\11\20250618_123517_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 

==========..."
2023\11\20250618_123519_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 

==========..."
2023\11\20250618_123538_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 

===============..."
2023\11\20250618_123540_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 

===============..."
2023\11\20250618_123542_تامل ادب کے شاہکارـ_کوی کو _  عبدالرحمن _ شخصیت او.txt,سیاست,politics,"Title: تامل ادب کے شاہکارـ’کوی کو ‘  عبدالرحمن — شخصیت اور فن: یس۔جی۔ انیسہ بیگم

Published: -نومبر ..."
2023\11\20250618_123544_تامل ادب کے شاہکارـ_کوی کو _  عبدالرحمن _ شخصیت او.txt,سیاست,politics,"Title: تامل ادب کے شاہکارـ’کوی کو ‘  عبدالرحمن — شخصیت اور فن: یس۔جی۔ انیسہ بیگم

Published: -نومبر ..."
2023\11\20250618_123546_رشتوں کی مہک_ ڈاکٹر نغمہ جاوید ملک.txt,سیاست,politics,"Title: رشتوں کی مہک: ڈاکٹر نغمہ جاوید ملک

Published: -نومبر 21, 2023
Author: 

====================..."
2023\11\20250618_123547_رشتوں کی مہک_ ڈاکٹر نغمہ جاوید ملک.txt,سیاست,politics,"Title: رشتوں کی مہک: ڈاکٹر نغمہ جاوید ملک

Published: -نومبر 21, 2023
Author: 

====================..."
2023\11\20250618_123607_لذت کش ا_لام کا شاعر_ سید فضل المتین چشتی_نورین عل.txt,سیاست,politics,"Title: لذت کش آلام کا شاعر: سید فضل المتین چشتی:نورین علی حق

Published: -نومبر 20, 2023
Author: 

..."
2023\11\20250618_123609_لذت کش ا_لام کا شاعر_ سید فضل المتین چشتی_نورین عل.txt,سیاست,politics,"Title: لذت کش آلام کا شاعر: سید فضل المتین چشتی:نورین علی حق

Published: -نومبر 20, 2023
Author: 

..."
2023\11\20250618_123610_ناشاد اورنگ ا_بادی_ ساحر داؤد نگری.txt,سیاست,politics,"Title: ناشاد اورنگ آبادی: ساحر داؤد نگری

Published: -نومبر 17, 2023
Author: 

====================..."
2023\11\20250618_123612_ناشاد اورنگ ا_بادی_ ساحر داؤد نگری.txt,سیاست,politics,"Title: ناشاد اورنگ آبادی: ساحر داؤد نگری

Published: -نومبر 17, 2023
Author: 

====================..."
2023\11\20250618_123614_استعماریت اور فرقہ وارانہ سیاست کی مزاحمت_ مولانا .txt,سیاست,politics,Title: استعماریت اور فرقہ وارانہ سیاست کی مزاحمت: مولانا آزاد اور ہندوستانی قوم کی تعمیر:مبصر: نایاب...
2023\11\20250618_123615_استعماریت اور فرقہ وارانہ سیاست کی مزاحمت_ مولانا .txt,سیاست,politics,Title: استعماریت اور فرقہ وارانہ سیاست کی مزاحمت: مولانا آزاد اور ہندوستانی قوم کی تعمیر:مبصر: نایاب...
2023\11\20250618_123632_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 
Original URL: ht..."
2023\11\20250618_123632_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 
Original UR..."
2023\11\20250618_123632_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 
Original..."
2023\11\20250618_123632_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 
Original U..."
2023\11\20250618_123634_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 

=========..."
2023\11\20250618_123636_ناول _نوحہ گر_ کا بیانیاتی اسلوب_ انجم قدوائی.txt,سیاست,politics,"Title: ناول ’نوحہ گر‘ کا بیانیاتی اسلوب: انجم قدوائی

Published: -نومبر 30, 2023
Author: 

=========..."
2023\11\20250618_123638_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 

=======..."
2023\11\20250618_123640_مشتاق احمد نوری کے افسانوں کا ا_ہنگ_ شبانہ عشرت.txt,سیاست,politics,"Title: مشتاق احمد نوری کے افسانوں کا آہنگ: شبانہ عشرت

Published: -نومبر 29, 2023
Author: 

=======..."
2023\11\20250618_123642_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 

==========..."
2023\11\20250618_123644_قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری_ثنا بانو.txt,سیاست,politics,"Title: قدسیہ زیدی کی شخصیت اور ڈرامہ نگاری:ثنا بانو

Published: -نومبر 28, 2023
Author: 

==========..."
2023\11\20250618_123646_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 

===============..."
2023\11\20250618_123647_اخترالایمان کی مختصر نظمیں_ درخشاں انجم.txt,سیاست,politics,"Title: اخترالایمان کی مختصر نظمیں: درخشاں انجم

Published: -نومبر 23, 2023
Author: 

===============..."
2023\11\20250618_123704_تامل ادب کے شاہکارـ_کوی کو _  عبدالرحمن _ شخصیت او.txt,سیاست,politics,"Title: تامل ادب کے شاہکارـ’کوی کو ‘  عبدالرحمن — شخصیت اور فن: یس۔جی۔ انیسہ بیگم

Published: -نومبر ..."
2023\11\20250618_123704_رشتوں کی مہک_ ڈاکٹر نغمہ جاوید ملک.txt,سیاست,politics,"Title: رشتوں کی مہک: ڈاکٹر نغمہ جاوید ملک

Published: -نومبر 21, 2023
Author: 
Original URL: https:/..."
2023\11\20250618_123704_لذت کش ا_لام کا شاعر_ سید فضل المتین چشتی_نورین عل.txt,سیاست,politics,"Title: لذت کش آلام کا شاعر: سید فضل المتین چشتی:نورین علی حق

Published: -نومبر 20, 2023
Author: 
O..."
